month,day,hour,second,boiler,solar_thermal_pump,washing_machine,dishwasher,tv,kitchen_lights,htpc,kettle,toaster,fridge,microwave,breadmaker,amp_livingroom,adsl_router,livingroom_s_lamp,kitchen_dt_lamp,bedroom_ds_lamp,lighting_circuit,livingroom_s_lamp2,iPad_charger,subwoofer_livingroom,livingroom_lamp_tv,kitchen_lamp2,kitchen_phone_stereo,utilityrm_lamp,samsung_charger,bedroom_d_lamp,coffee_machine,kitchen_radio,bedroom_chargers,gas_oven,data_logger_pc,childs_table_lamp,childs_ds_lamp,baby_monitor_tx,battery_charger,office_lamp1,office_lamp2,totalConsumption
1,6,1,56,12,0,0,0,1,182,2,1,0,89,1,0,0,6,0,0,0,85,0,1,1,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,14,10,470
1,6,1,3,12,0,0,0,1,172,2,1,0,89,1,0,0,6,0,0,0,152,0,1,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,463
1,6,1,9,12,0,0,0,1,176,2,1,0,89,1,0,0,6,0,0,0,112,0,1,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,483
1,6,1,15,12,0,0,0,1,165,2,1,0,89,1,0,0,6,0,0,0,144,0,0,1,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,481
1,6,1,21,12,0,0,0,1,179,2,1,0,89,1,0,0,6,0,0,0,156,0,1,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,462
1,6,1,27,12,0,0,0,1,198,2,1,0,89,1,0,0,6,0,0,0,129,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,473
1,6,1,33,12,0,0,0,1,175,2,1,0,88,1,0,0,6,0,0,0,132,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,475
1,6,1,39,12,0,0,0,1,194,2,1,0,89,1,0,0,6,0,0,0,136,0,1,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,469
1,6,1,46,12,0,0,0,1,200,2,1,0,89,1,0,0,6,0,0,0,210,0,0,0,0,0,5,0,0,0,0,0,0,3,13,0,0,0,0,14,10,464
1,6,1,52,12,0,0,0,1,174,2,1,0,88,1,0,0,6,0,0,0,146,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,471
1,6,1,58,12,0,0,0,1,163,2,1,0,88,1,0,0,6,0,0,0,137,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,474
1,6,1,4,12,0,0,0,1,159,2,1,0,88,1,0,0,6,0,0,0,116,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,429
1,6,1,11,12,0,0,0,1,149,2,1,0,88,1,0,0,6,0,0,0,31,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,380
1,6,1,17,12,0,0,0,1,171,2,1,0,89,1,0,0,6,0,0,0,33,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,389
1,6,1,23,12,0,0,0,1,166,2,1,0,88,1,0,0,6,0,0,0,31,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,13,10,398
1,6,1,29,12,0,0,0,1,161,2,1,0,88,1,0,0,6,0,0,0,31,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,393
1,6,1,35,12,0,0,0,1,147,2,1,0,89,1,0,0,6,0,0,0,33,0,0,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,383
1,6,1,42,12,0,0,0,1,183,2,1,0,88,1,0,0,6,0,0,0,33,0,0,1,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,388
1,6,1,48,12,0,0,0,1,149,2,1,0,89,1,0,0,6,0,0,0,31,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,9,385
1,6,1,54,12,0,0,0,1,186,2,1,0,88,1,0,0,6,0,0,0,34,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,383
1,6,1,0,12,0,0,0,1,189,2,1,0,89,1,0,0,6,0,0,0,31,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,13,10,385
1,6,1,6,12,0,0,0,1,168,2,1,0,88,1,0,0,6,0,0,0,31,0,1,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,385
1,6,1,13,12,0,0,0,1,191,2,1,0,88,1,0,0,6,0,0,0,43,0,1,0,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,13,10,392
1,6,1,19,12,0,0,0,1,203,2,1,0,89,1,0,0,6,0,0,0,44,0,0,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,13,10,400
1,6,1,25,12,0,0,0,1,175,2,1,0,89,1,0,0,6,0,0,0,45,0,0,0,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,14,10,398
1,6,1,31,12,0,0,0,1,168,2,1,0,89,1,0,0,6,0,0,0,42,0,0,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,400
1,6,1,37,12,0,0,0,1,186,2,1,0,88,1,0,0,6,0,0,0,45,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,401
1,6,1,44,12,0,0,0,1,172,2,1,0,88,1,0,0,6,0,0,0,42,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,393
1,6,1,50,12,0,0,0,1,147,2,1,0,88,1,0,0,6,0,0,0,43,0,1,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,13,10,398
1,6,1,56,12,0,0,0,1,154,2,1,0,88,1,0,0,6,0,0,0,42,0,0,0,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,14,10,398
1,6,1,2,12,0,0,0,1,177,2,1,0,89,1,0,0,6,0,0,0,45,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,398
1,6,1,8,12,0,0,0,1,178,2,1,0,88,1,0,0,6,0,0,0,43,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,397
1,6,1,15,12,0,0,0,1,191,2,1,0,89,1,0,0,6,0,0,0,45,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,402
1,6,1,21,12,0,0,0,1,194,2,1,0,88,1,0,0,6,0,0,0,43,0,0,0,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,14,10,397
1,6,1,27,12,0,0,0,1,161,2,1,0,88,1,0,0,12,0,0,0,44,0,0,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,394
1,6,1,33,12,0,0,0,1,154,2,1,0,89,1,0,0,6,0,0,0,46,0,0,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,397
1,6,1,39,12,0,0,0,1,193,2,1,0,88,1,0,0,6,0,0,0,42,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,401
1,6,1,46,12,0,0,0,1,157,2,1,0,88,1,0,0,6,0,0,0,44,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,399
1,6,1,52,12,0,0,0,1,130,2,1,0,88,1,0,0,6,0,0,0,45,0,0,1,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,394
1,6,1,58,12,0,0,0,1,203,2,1,0,89,1,0,0,6,0,0,0,45,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,399
1,6,1,4,12,0,0,0,1,192,2,1,0,88,1,0,0,6,0,0,0,43,0,1,1,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,404
1,6,1,10,12,0,0,0,1,173,2,1,0,88,1,0,0,6,0,0,0,43,0,0,1,0,0,5,0,0,0,1,1,0,3,14,0,0,0,0,14,10,397
1,6,1,17,12,0,0,0,1,148,2,1,0,88,1,0,0,6,0,0,0,44,0,0,1,0,0,4,0,0,0,1,1,0,3,12,0,0,0,0,13,10,393
1,6,1,23,12,0,0,0,1,131,2,1,0,88,1,0,0,6,0,0,0,42,0,0,1,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,14,10,398
1,6,1,29,12,0,0,0,1,2,2,1,0,88,1,0,0,6,0,0,0,44,0,0,1,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,14,10,398
1,6,1,35,12,0,0,0,1,0,2,1,0,89,1,0,0,6,0,0,0,43,0,0,0,0,0,4,0,0,0,0,1,0,3,14,0,0,0,0,14,10,406
1,6,1,41,12,0,0,0,1,0,2,1,0,89,1,0,0,6,0,0,0,43,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,394
1,6,1,48,12,0,0,0,1,2,2,1,0,88,1,0,0,6,0,0,0,42,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,405
1,6,1,54,12,0,0,0,1,2,2,1,0,88,1,0,0,6,0,0,0,45,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,401
1,6,1,0,12,0,0,0,1,2,2,1,0,89,1,0,0,6,0,0,0,45,0,0,1,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,9,394
1,6,1,6,12,0,0,0,1,2,2,1,0,88,1,0,0,6,0,0,0,44,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,393
1,6,1,12,12,0,0,0,1,2,2,1,0,88,1,0,0,6,0,0,0,42,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,13,10,398
1,6,1,19,12,0,0,0,1,2,2,1,0,89,1,0,0,6,0,0,0,45,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,400
1,6,1,25,12,0,0,0,1,2,2,1,0,89,1,0,0,6,0,0,0,42,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,393
1,6,1,31,12,0,0,0,1,1,2,1,0,89,1,0,0,6,0,0,0,43,0,1,0,0,0,4,0,0,0,1,1,0,3,12,0,0,0,0,14,10,399
1,6,1,37,12,0,0,0,1,2,2,1,0,88,1,0,0,6,0,0,0,44,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,13,10,392
1,6,1,43,12,0,0,0,1,2,2,1,0,88,1,0,0,6,0,0,0,42,0,0,1,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,13,10,399
1,6,1,50,12,0,0,0,1,2,2,1,0,87,1,0,0,6,0,0,0,42,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,397
1,6,1,56,12,0,0,0,0,2,2,1,0,89,1,0,0,6,0,0,0,44,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,393
1,6,1,2,12,0,0,0,1,2,2,1,0,88,1,0,0,6,0,0,0,44,0,1,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,393
1,6,1,8,12,0,0,0,1,2,2,1,0,89,1,0,0,6,0,0,0,43,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,399
1,6,1,15,12,0,0,0,1,2,2,1,0,89,1,0,0,6,0,0,0,43,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,400
1,6,1,21,12,0,0,0,1,2,2,1,0,88,1,0,0,6,0,0,0,44,0,0,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,401
1,6,1,27,12,0,0,0,1,2,2,1,0,89,1,0,0,6,0,0,0,45,0,1,1,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,404
1,6,1,33,12,0,0,0,1,2,2,1,0,88,1,0,0,6,0,0,0,44,0,1,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,398
1,6,1,39,12,0,0,0,1,2,2,1,0,89,1,0,0,6,0,0,0,42,0,0,1,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,13,10,392
1,6,1,46,12,0,0,0,1,2,2,1,0,88,1,0,0,6,0,0,0,44,0,1,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,9,398
1,6,1,52,12,0,0,0,1,0,2,1,0,90,1,0,0,6,0,0,0,44,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,394
1,6,1,58,12,0,0,0,1,2,2,1,0,90,1,0,0,6,0,0,0,43,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,398
1,6,1,4,12,0,0,0,1,2,2,1,0,91,1,0,0,6,0,0,0,43,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,399
1,6,1,10,12,0,0,0,1,2,2,1,0,91,1,0,0,6,0,0,0,44,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,393
1,6,1,17,12,0,0,0,1,2,2,1,0,91,1,0,0,6,0,0,0,43,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,9,402
1,6,1,23,12,0,0,0,1,2,2,1,0,90,1,0,0,6,0,0,0,43,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,13,10,416
1,6,1,29,12,0,0,0,1,2,2,1,0,91,1,0,0,6,0,0,0,43,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,401
1,6,1,35,12,0,0,0,0,2,2,1,0,90,1,0,0,6,0,0,0,43,0,0,1,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,394
1,6,1,41,12,0,0,0,1,2,2,1,0,90,1,0,0,6,0,0,0,44,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,393
1,6,1,48,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,44,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,397
1,6,1,54,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,43,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,397
1,6,1,0,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,46,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,392
1,6,1,6,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,44,0,1,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,9,398
1,6,1,12,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,43,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,402
1,6,1,19,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,46,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,13,10,401
1,6,1,25,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,42,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,13,10,394
1,6,1,31,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,43,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,394
1,6,1,37,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,45,0,1,1,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,397
1,6,1,43,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,43,0,0,1,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,412
1,6,1,50,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,44,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,407
1,6,1,56,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,46,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,401
1,6,1,2,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,42,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,399
1,6,1,8,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,44,0,0,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,405
1,6,1,14,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,46,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,397
1,6,1,21,12,0,0,0,1,0,2,1,0,0,1,0,0,6,0,0,0,44,0,0,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,406
1,6,1,27,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,42,0,0,1,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,401
1,6,1,33,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,44,0,1,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,399
1,6,1,39,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,99,0,0,0,0,0,5,0,0,0,1,1,0,3,14,0,0,0,0,14,10,453
1,6,1,45,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,99,0,0,0,0,0,4,0,0,0,1,1,0,3,14,0,0,0,0,14,9,445
1,6,1,52,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,100,0,1,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,13,10,456
1,6,1,58,12,0,0,0,1,0,2,1,0,0,1,0,0,6,0,0,0,100,0,0,1,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,446
1,6,1,4,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,96,0,0,1,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,447
1,6,1,10,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,95,0,0,1,0,0,4,0,0,0,1,1,0,3,12,0,0,0,0,14,9,446
1,6,1,16,12,0,0,0,1,1,2,1,0,0,1,0,0,6,0,0,0,99,0,1,1,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,450
1,6,1,23,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,100,0,0,1,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,13,10,448
1,6,1,29,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,95,0,1,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,447
1,6,1,35,12,0,0,0,1,1,2,1,0,0,1,0,0,6,0,0,0,99,0,1,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,13,10,458
1,6,1,41,12,0,0,0,1,0,2,1,0,0,1,0,0,6,0,0,0,96,0,1,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,449
1,6,1,47,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,96,0,0,0,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,13,10,448
1,6,1,54,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,99,0,0,0,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,14,10,448
1,6,1,0,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,100,0,0,0,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,14,10,451
1,6,1,6,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,99,0,0,0,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,13,10,451
1,6,1,12,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,96,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,380
1,6,1,18,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,100,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,378
1,6,1,25,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,96,0,0,0,0,0,5,0,0,0,0,1,0,3,14,0,0,0,0,14,10,377
1,6,1,31,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,99,0,0,1,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,378
1,6,1,37,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,96,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,376
1,6,1,43,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,99,0,0,0,0,0,5,0,0,0,0,1,0,2,13,0,0,0,0,14,10,376
1,6,1,50,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,99,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,388
1,6,1,56,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,99,0,1,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,383
1,6,1,2,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,101,0,1,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,381
1,6,1,8,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,99,0,1,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,378
1,6,1,14,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,100,0,0,1,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,14,10,381
1,6,1,21,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,99,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,378
1,6,1,27,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,45,0,0,1,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,331
1,6,1,33,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,1,0,0,5,0,0,0,0,1,0,3,14,0,0,0,0,14,10,323
1,6,1,39,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,1,0,1,5,0,0,0,1,1,0,3,13,0,0,0,0,13,10,323
1,6,1,45,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,14,10,316
1,6,1,52,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,33,0,0,0,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,14,10,322
1,6,1,58,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,1,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,319
1,6,1,4,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,1,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,13,10,323
1,6,1,10,12,0,0,0,1,1,2,1,0,0,1,0,0,6,0,0,0,33,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,13,10,324
1,6,1,16,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,30,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,326
1,6,1,23,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,30,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,321
1,6,1,29,12,0,0,0,1,0,2,1,0,0,1,0,0,6,0,0,0,30,0,0,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,324
1,6,1,35,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,322
1,6,1,41,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,30,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,333
1,6,1,47,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,330
1,6,1,54,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,321
1,6,1,0,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,334
1,6,1,6,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,334
1,6,1,12,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,30,0,1,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,13,10,320
1,6,1,18,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,33,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,324
1,6,1,25,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,30,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,324
1,6,1,31,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,33,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,326
1,6,1,37,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,324
1,6,1,49,12,0,0,0,1,0,2,1,0,0,1,0,0,6,0,0,0,33,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,326
1,6,1,55,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,324
1,6,1,1,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,323
1,6,1,8,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,323
1,6,1,14,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,30,0,1,1,0,0,4,0,0,0,1,1,0,3,13,0,0,0,0,14,10,321
1,6,1,20,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,33,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,320
1,6,1,26,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,33,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,319
1,6,1,32,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,327
1,6,1,39,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,1,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,319
1,6,1,45,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,328
1,6,1,51,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,1,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,10,321
1,6,1,57,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,30,0,1,1,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,326
1,6,1,3,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,30,0,1,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,334
1,6,1,10,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,5,0,0,0,0,1,0,3,13,0,0,0,0,14,9,326
1,6,1,16,12,0,0,0,1,0,2,1,0,0,1,0,0,6,0,0,0,31,0,0,0,0,0,4,0,0,0,0,1,0,3,13,0,0,0,0,14,10,336
1,6,1,22,12,0,0,0,1,2,2,1,0,0,1,0,0,6,0,0,0,31,0,1,1,0,0,5,0,0,0,1,1,0,3,13,0,0,0,0,14,10,327
